id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
shovel_01_00000128,0.433359838523289,0.9918088329081632,0.9917893601294524,0.0,nan,nan,nan,0.3082901554404145
bowl_07_00000009,0.8694872609027319,0.9953364158163265,0.9952724407539851,nan,nan,nan,0.7437020810514786,nan
mallet_04_00000229,0.5696833287176377,0.9867267219387755,0.9866949017100847,0.15267175572519084,nan,nan,nan,nan
scoop_01_00000061,0.6039445787856302,0.9917490433673469,0.9923740920340449,0.275,nan,0.5444596443228454,nan,nan
scoop_01_00000236,0.41052799089208847,0.9906130420918368,0.9905929816852743,0.0,nan,0.240990990990991,nan,nan
tenderizer_02_00000323,0.49794722576530615,0.9958944515306123,0.9958944515306123,0.0,nan,nan,nan,nan
trowel_01_00000022,0.6068999626115414,0.9861686862244898,0.9860407112398423,0.506578947368421,nan,0.32808022922636104,nan,nan
shears_02_00000172,0.47752661632697113,0.9931839923469388,0.9931547976462112,0.4394250513347023,0.0,nan,nan,nan
knife_09_00000037,0.4340902596181985,0.991828762755102,0.9918132625147261,0.3104575163398693,0.0,nan,nan,nan
shears_02_00000244,0.4693059029939149,0.995475924744898,0.9954663471140404,0.41245136186770426,0.0,nan,nan,nan
shovel_01_00000052,0.31694885155838404,0.9913703762755102,0.9932362122788762,0.0,nan,0.0,nan,0.27455919395465994
bowl_08_00000021,0.7674284992118596,0.9919483418367347,0.9918705730843529,nan,nan,nan,0.5429864253393665,nan
mug_13_00000232,0.6505652854042748,0.9898357780612245,0.9900974156670156,0.4245614035087719,nan,nan,0.5370370370370371,nan
shovel_02_00000017,0.54403920715923,0.9941605548469388,0.994135425631993,0.0,nan,nan,nan,0.6379821958456974
tenderizer_01_00000295,0.49888392857142855,0.9977678571428571,0.9977678571428571,0.0,nan,nan,nan,nan
scoop_02_00000164,0.5524202606387294,0.9900151466836735,0.9902461681374826,0.0,nan,0.6670146137787056,nan,nan
